time_hr,q_solar_kw,t_pcm,pcm_melt,t_boiler,boiler_vol,tds_ppm,total_distilled_L,battery_soc,mineral_ppm
0.35,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99928333333334,0.0
0.36666666666666664,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99926666666667,0.0
0.38333333333333336,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99925,0.0
0.4,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99923333333334,0.0
0.4166666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99921666666665,0.0
0.43333333333333335,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.9992,0.0
0.45,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99918333333333,0.0
0.4666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99916666666667,0.0
0.48333333333333334,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99915,0.0
0.5,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99913333333333,0.0
0.5166666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99911666666667,0.0
0.5333333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.9991,0.0
0.55,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99908333333333,0.0
0.5666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99906666666666,0.0
0.5833333333333334,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99905000000001,0.0
0.6,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99903333333333,0.0
0.6166666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99901666666666,0.0
0.6333333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.999,0.0
0.65,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99898333333333,0.0
0.6666666666666666,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99896666666667,0.0
0.6833333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99895000000001,0.0
0.7,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99893333333333,0.0
0.7166666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99891666666666,0.0
0.7333333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99889999999999,0.0
0.75,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99888333333334,0.0
0.7666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99886666666667,0.0
0.7833333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99885,0.0
0.8,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99883333333332,0.0
0.8166666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99881666666666,0.0
0.8333333333333334,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.9988,0.0
0.85,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99878333333334,0.0
0.8666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99876666666667,0.0
0.8833333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99875,0.0
0.9,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99873333333333,0.0
0.9166666666666666,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99871666666667,0.0
0.9333333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.9987,0.0
0.95,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99868333333333,0.0
0.9666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99866666666667,0.0
0.9833333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99865,0.0
1.0,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99863333333333,0.0
1.0166666666666666,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99861666666666,0.0
1.0333333333333334,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.9986,0.0
1.05,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99858333333333,0.0
1.0666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99856666666668,0.0
1.0833333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99855,0.0
1.1,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99853333333333,0.0
1.1166666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99851666666666,0.0
1.1333333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99849999999999,0.0
1.15,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99848333333334,0.0
1.1666666666666667,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99846666666667,0.0
1.1833333333333333,0.0,25.0,0.0,25.0,23.0,1000.0,0.0,79.99845,0.0
